0, 0.005552, 0.001681
1, 0.002609, 0.001696
2, 0.001913, 0.001687
3, 0.001885, 0.001685
4, 0.001867, 0.001676
5, 0.001921, 0.001683
6, 0.001935, 0.001688
7, 0.001895, 0.001674
8, 0.001855, 0.001669
9, 0.002002, 0.001676
10, 0.001877, 0.001667
11, 0.001890, 0.001678
12, 0.001917, 0.001677
13, 0.001875, 0.001674
14, 0.001906, 0.001670
15, 0.001865, 0.001668
16, 0.001869, 0.001674
17, 0.001888, 0.001669
18, 0.001886, 0.001669
19, 0.001862, 0.001655
20, 0.001847, 0.001644
21, 0.001864, 0.001638
22, 0.001854, 0.001623
23, 0.001815, 0.001606
24, 0.001813, 0.001598
25, 0.001826, 0.001601
26, 0.001794, 0.001588
27, 0.001780, 0.001580
28, 0.001763, 0.001531
29, 0.001723, 0.001488
30, 0.001704, 0.001417
31, 0.001683, 0.001387
32, 0.001561, 0.001302
33, 0.001510, 0.001238
34, 0.001567, 0.001227
35, 0.001437, 0.001186
36, 0.001465, 0.001111
37, 0.001285, 0.001006
38, 0.001186, 0.000948
39, 0.001139, 0.000900
40, 0.001082, 0.000848
41, 0.001035, 0.000853
42, 0.001107, 0.000777
43, 0.001292, 0.000854
44, 0.001051, 0.000815
45, 0.000972, 0.000811
46, 0.000937, 0.000703
47, 0.000916, 0.000697
48, 0.000916, 0.000624
49, 0.000841, 0.000585
50, 0.000798, 0.000622
51, 0.000766, 0.000605
52, 0.000732, 0.000519
53, 0.000717, 0.000542
54, 0.000723, 0.000524
55, 0.000704, 0.000543
56, 0.000686, 0.000461
57, 0.000675, 0.000487
58, 0.000664, 0.000510
59, 0.000690, 0.000452
60, 0.000629, 0.000450
61, 0.000613, 0.000441
62, 0.000602, 0.000425
63, 0.000567, 0.000421
64, 0.000583, 0.000387
65, 0.000558, 0.000457
66, 0.000554, 0.000385
67, 0.000526, 0.000392
68, 0.000547, 0.000404
69, 0.000573, 0.000366
70, 0.000540, 0.000353
71, 0.000513, 0.000349
72, 0.000479, 0.000371
73, 0.000487, 0.000355
74, 0.000492, 0.000352
75, 0.000397, 0.000256
76, 0.000365, 0.000240
77, 0.000351, 0.000230
78, 0.000340, 0.000228
79, 0.000345, 0.000218
80, 0.000342, 0.000212
81, 0.000344, 0.000211
82, 0.000333, 0.000212
83, 0.000314, 0.000207
84, 0.000330, 0.000209
85, 0.000320, 0.000204
86, 0.000314, 0.000202
87, 0.000309, 0.000193
88, 0.000309, 0.000193
89, 0.000314, 0.000197
90, 0.000309, 0.000197
91, 0.000299, 0.000191
92, 0.000301, 0.000190
93, 0.000311, 0.000190
94, 0.000305, 0.000189
95, 0.000298, 0.000188
96, 0.000299, 0.000182
97, 0.000290, 0.000179
98, 0.000289, 0.000186
99, 0.000283, 0.000178
100, 0.000285, 0.000178
101, 0.000272, 0.000176
102, 0.000305, 0.000188
103, 0.000318, 0.000182
104, 0.000286, 0.000179
105, 0.000281, 0.000175
106, 0.000272, 0.000174
107, 0.000273, 0.000173
108, 0.000274, 0.000172
109, 0.000273, 0.000173
110, 0.000264, 0.000167
111, 0.000273, 0.000166
112, 0.000268, 0.000171
113, 0.000264, 0.000162
114, 0.000260, 0.000163
115, 0.000261, 0.000172
116, 0.000263, 0.000163
117, 0.000263, 0.000161
118, 0.000264, 0.000161
119, 0.000253, 0.000163
120, 0.000247, 0.000160
121, 0.000254, 0.000163
122, 0.000263, 0.000163
123, 0.000256, 0.000163
124, 0.000257, 0.000167
125, 0.000244, 0.000158
126, 0.000265, 0.000156
127, 0.000252, 0.000150
128, 0.000237, 0.000151
129, 0.000245, 0.000156
130, 0.000257, 0.000155
131, 0.000259, 0.000156
132, 0.000231, 0.000151
133, 0.000249, 0.000152
134, 0.000242, 0.000150
135, 0.000257, 0.000148
136, 0.000240, 0.000149
137, 0.000237, 0.000154
